"base_asset_id","alias_text","requires_crypto_context","record_id","date_utc","source_common_name","document_identifier","matched_surfaces","candidate_context_anchor_present"
"RENDER","Render Network","False","20250401144500-1456","20250401144500","insidebitcoins.com","https://insidebitcoins.com/sponsored/5-best-altcoins-to-buy-now-april-1-render-compound-bonk-hyperliquid","ALLNAMES|V2ORGANIZATIONS","True"
"RENDER","Render Network","False","20250402200000-1580","20250402200000","insidebitcoins.com","https://insidebitcoins.com/crypto/best-altcoins-to-buy","ALLNAMES|V2ORGANIZATIONS","True"
"RENDER","Render Network","False","20250403171500-1687","20250403171500","finsmes.com","https://www.finsmes.com/2025/04/render-network-to-host-rendercon-2025-exploring-the-future-of-hollywood-and-ai.html","ALLNAMES|PAGE_TITLE|V2ORGANIZATIONS","True"
"RENDER","Render Network","False","20250403173000-254","20250403173000","invezz.com","https://invezz.com/news/2025/04/03/render-network-to-host-rendercon-2025-exploring-the-future-of-hollywood-and-ai/","ALLNAMES|PAGE_TITLE|V2ORGANIZATIONS","True"
"RENDER","Render Network","False","20250403180000-1631","20250403180000","insidermonkey.com","https://www.insidermonkey.com/blog/render-network-to-host-rendercon-2025-exploring-the-future-of-hollywood-and-ai-1501047/","ALLNAMES|PAGE_TITLE|V2ORGANIZATIONS","True"
"RENDER","Render Network","False","20250403210000-754","20250403210000","financial-news.co.uk","https://www.financial-news.co.uk/render-network-to-host-rendercon-2025-exploring-the-future-of-hollywood-and-ai/","ALLNAMES|PAGE_TITLE|V2ORGANIZATIONS","True"
"RENDER","Render Network","False","20250407171500-1902","20250407171500","theenterpriseleader.com","https://theenterpriseleader.com/2025/04/07/render-token-rndr-hits-self-reported-market-cap-of-1-47-billion.html","V2ORGANIZATIONS","True"
"RENDER","Render Network","False","20250409091500-441","20250409091500","insidebitcoins.com","https://insidebitcoins.com/sponsored/best-crypto-to-buy-right-now-april-8-render-telos-osmosis","ALLNAMES|V2ORGANIZATIONS","True"
"RENDER","Render Network","False","20250411153000-613","20250411153000","invezz.com","https://invezz.com/news/2025/04/11/can-render-price-rise-above-4-ahead-of-the-rendercon-2025/","ALLNAMES|V2ORGANIZATIONS","True"
"RENDER","Render Network","False","20250414233000-1499","20250414233000","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/crypto-ai-tokens-to-watch-after-nvidias-and-openais-latest-moves-rndr-icp-and-sei-price-analysis-202504141929","ALLNAMES|V2ORGANIZATIONS","True"
"RENDER","Render Network","False","20250416220000-1605","20250416220000","yahoo.com","https://finance.yahoo.com/news/ai-crypto-tokens-nurse-losses-133641142.html","ALLNAMES|V2ORGANIZATIONS","True"
"RENDER","Render Network","False","20250417234500-517","20250417234500","insidebitcoins.com","https://insidebitcoins.com/sponsored/top-performing-ai-tokens-in-todays-market-subbd-vana-golem-render-network","ALLNAMES|PAGE_TITLE|V2ORGANIZATIONS","True"
"SHIB","Shiba Inu","False","20250401041500-244","20250401041500","benzinga.com","https://www.benzinga.com/25/03/44577286/pepe-outgains-dogecoin-shiba-inu-with-4-rally-but-contradicting-signals-emerge-regarding-next-moves","PAGE_TITLE","True"
"SHIB","Shiba Inu","False","20250401044500-708","20250401044500","biztoc.com","https://biztoc.com/x/24b03e2beaaccea8","ALLNAMES|PAGE_TITLE","True"
"SHIB","Shiba Inu","False","20250401074500-465","20250401074500","biztoc.com","https://biztoc.com/x/177a23deb29a2d8f","ALLNAMES|PAGE_TITLE|V2PERSONS","True"
"SHIB","Shiba Inu","False","20250401080000-913","20250401080000","indiatimes.com","https://economictimes.indiatimes.com/markets/cryptocurrency/crypto-news/crypto-price-today-bitcoin-holds-above-83k-altcoins-gain-up-to-6/articleshow/119851969.cms","ALLNAMES|V2PERSONS","True"
"SHIB","Shiba Inu","False","20250401094500-383","20250401094500","sina.com.hk","https://portal.sina.com.hk/finance/finance-prnewswire/prnasia/2025/04/01/1152350/k9-finance-dao-joins-google-for-startups-cloud-program/","ALLNAMES|V2PERSONS","True"
"SHIB","Shiba Inu","False","20250401094500-789","20250401094500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/01/will-shiba-inu-price-double-latest-shib-prediction-says-yes/","ALLNAMES|PAGE_TITLE|V2PERSONS","True"
"SHIB","Shiba Inu","False","20250401104500-436","20250401104500","dailyforex.com","https://www.dailyforex.com/forex-technical-analysis/2025/04/doge-risks-drop-1-april-2025/226393","ALLNAMES","True"
"SHIB","Shiba Inu","False","20250401113000-1428","20250401113000","invezz.com","https://invezz.com/news/2025/04/01/top-blue-chip-crypto-tokens-to-buy-in-april-to-5x-your-money/","ALLNAMES|V2PERSONS","True"
"SHIB","Shiba Inu","False","20250401151500-347","20250401151500","coinspeaker.com","https://www.coinspeaker.com/shiba-inu-price-breakout-shibarium-crosses-1-billion-transaction/","ALLNAMES|PAGE_TITLE|V2PERSONS","True"
"SHIB","Shiba Inu","False","20250401151500-590","20250401151500","benzinga.com","https://www.benzinga.com/markets/cryptocurrency/25/04/44587247/dogecoin-killer-shiba-inu-surges-5-what-is-going-on","ALLNAMES|PAGE_TITLE|V2PERSONS","True"
"SHIB","Shiba Inu","False","20250401160000-86","20250401160000","cyprus-mail.com","https://cyprus-mail.com/2025/04/01/ai-detects-3-tokens-under-2-ready-to-skyrocket-says-one-is-a-potential-cardano-ada-replacement","ALLNAMES|V2PERSONS","True"
"SHIB","Shiba Inu","False","20250401160000-816","20250401160000","biztoc.com","https://biztoc.com/x/042690cab137f53d","ALLNAMES|PAGE_TITLE","True"
"SOL","Solana","False","20250401044500-1045","20250401044500","insidebitcoins.com","https://insidebitcoins.com/sponsored/solana-price-prediction-sol-plunges-10-in-a-week-as-investors-flock-to-this-28-6m-layer-2-crypto-ico-with-100x-potential","PAGE_TITLE","True"
"SOL","Solana","False","20250401053000-975","20250401053000","finanznachrichten.de","https://www.finanznachrichten.de/nachrichten-2025-04/64987564-kaj-labs-colle-ai-reaffirms-commitment-to-solana-with-continued-expansion-of-ai-tooling-and-liquidity-infrastructure-296.htm","PAGE_TITLE","True"
"SOL","Solana","False","20250401074500-521","20250401074500","coindesk.com","https://www.coindesk.com/markets/2025/04/01/ethereum-reclaims-no-1-spot-as-leading-dex-chain-for-first-since-september-overtakes-solana","PAGE_TITLE","True"
"SOL","Solana","False","20250401084500-389","20250401084500","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/solana-price-today-sol-price-gains-alongside-increase-in-volume-202504010751","PAGE_TITLE","True"
"SOL","Solana","False","20250401084500-728","20250401084500","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/solana-policy-institute-launch-to-shape-policies-for-decentralized-networks-202504010805","PAGE_TITLE","True"
"SOL","Solana","False","20250401090000-686","20250401090000","newsbtc.com","https://www.newsbtc.com/analysis/solana-sol-holds-steady-122/","PAGE_TITLE","True"
"SOL","Solana","False","20250401094500-1212","20250401094500","insidebitcoins.com","https://insidebitcoins.com/sponsored/solana-and-solaxy-presale-shine-as-crypto-investment-inflows-rebound","PAGE_TITLE","True"
"SOL","Solana","False","20250401121500-1587","20250401121500","itbusinessnet.com","https://itbusinessnet.com/2025/04/colle-ai-reaffirms-commitment-to-solana-with-continued-expansion-of-ai-tooling-and-liquidity-infrastructure/","PAGE_TITLE","True"
"SOL","Solana","False","20250401133000-1656","20250401133000","punchng.com","https://punchng.com/dogecoin-solana-xrp-price-prediction-trio-set-for-a-violent-comeback-while-rexas-finance-rxs-remains-unshaken-by-volatility/","PAGE_TITLE","True"
"SOL","Solana","False","20250401134500-1402","20250401134500","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/cryptocurrencies-price-prediction-bitcoin-solana-crypto-european-wrap-1-april-202504011136","PAGE_TITLE","True"
"SOL","Solana","False","20250401144500-835","20250401144500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/01/buy-hold-or-sell-solana-price-prediction-for-april-2025/","PAGE_TITLE","True"
"SOL","Solana","False","20250401144500-1409","20250401144500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/01/solana-meme-coin-surges-122-after-musk-mentions-vine/","PAGE_TITLE","True"
"SUI","Sui","True","20250401084500-969","20250401084500","giornaledibrescia.it","https://www.giornaledibrescia.it/italia-e-estero/von-der-leyen-lo-scontro-sui-dazi-e-un-errore-degli-usa-oauzrt3u","PAGE_TITLE","False"
"SUI","Sui","True","20250401100000-151","20250401100000","tickerreport.com","https://www.tickerreport.com/banking-finance/12897713/dnb-asset-management-as-buys-1036-shares-of-sun-communities-inc-nysesui.html","PAGE_TITLE","False"
"SUI","Sui","True","20250401100000-177","20250401100000","dailypolitical.com","https://www.dailypolitical.com/2025/04/01/dnb-asset-management-as-acquires-1036-shares-of-sun-communities-inc-nysesui.html","PAGE_TITLE","False"
"SUI","Sui","True","20250401120000-463","20250401120000","insidermonkey.com","https://www.insidermonkey.com/blog/seed-opens-a-new-chapter-for-gamefi-narrative-after-hitting-top-1-nft-collection-on-sui-1499714/","PAGE_TITLE","True"
"SUI","Sui","True","20250401121500-604","20250401121500","finsmes.com","https://www.finsmes.com/2025/04/seed-opens-a-new-chapter-for-gamefi-narrative-after-hitting-top-1-nft-collection-on-sui.html","PAGE_TITLE","True"
"SUI","Sui","True","20250401121500-931","20250401121500","financial-news.co.uk","https://www.financial-news.co.uk/seed-opens-a-new-chapter-for-gamefi-narrative-after-hitting-top-1-nft-collection-on-sui/","PAGE_TITLE","True"
"SUI","Sui","True","20250402191500-1186","20250402191500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/02/sui-holds-critical-support-dex-volume-jumps-9-to-70b/","PAGE_TITLE","False"
"SUI","Sui","True","20250403103000-121","20250403103000","dailypolitical.com","https://www.dailypolitical.com/2025/04/03/sun-communities-inc-nysesui-given-average-recommendation-of-hold-by-analysts-2.html","PAGE_TITLE","False"
"SUI","Sui","True","20250403180000-388","20250403180000","newsbtc.com","https://www.newsbtc.com/sui/sui-forms-inverse-head-and-shoulders-can-bulls-break-above-2-52/","PAGE_TITLE","False"
"SUI","Sui","True","20250403233000-589","20250403233000","ilcittadinoonline.it","https://www.ilcittadinoonline.it/finanza-e-mercati/borse-asiatiche-listini-sparsi-in-attesa-dellannuncio-sui-dazi-usa/","PAGE_TITLE","False"
"SUI","Sui","True","20250404093000-711","20250404093000","themarketsdaily.com","https://www.themarketsdaily.com/2025/04/04/sun-communities-inc-nysesui-stock-position-lowered-by-california-public-employees-retirement-system.html","PAGE_TITLE","False"
"SUI","Sui","True","20250404101500-49","20250404101500","italian.cri.cn","https://italian.cri.cn/2025/04/04/ARTI1743756068809494","PAGE_TITLE","False"
"TAO","Bittensor","False","20250403181500-886","20250403181500","modernreaders.com","https://www.modernreaders.com/news/2025/04/03/bittensor-tao-trading-down-24-2-over-last-7-days.html","PAGE_TITLE","True"
"TAO","Bittensor","False","20250405201500-492","20250405201500","insidebitcoins.com","https://insidebitcoins.com/sponsored/5-best-altcoins-to-watch-today-april-5-mantle-okb-bitcoin-cash-bittensor","PAGE_TITLE","True"
"TAO","Bittensor","False","20250410091500-1008","20250410091500","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/top-3-gainers-flare-ondo-and-bittensor-will-altcoins-outperform-bitcoin-after-trumps-tariff-pause-202504100818","PAGE_TITLE","True"
"TAO","Bittensor","False","20250411173000-113","20250411173000","tickerreport.com","https://www.tickerreport.com/banking-finance/12911507/bittensor-hits-self-reported-market-capitalization-of-2-12-billion-tao.html","PAGE_TITLE","True"
"TAO","Bittensor","False","20250411173000-2095","20250411173000","dailypolitical.com","https://www.dailypolitical.com/2025/04/11/bittensor-tao-trading-14-8-higher-this-week.html","PAGE_TITLE","True"
"TAO","Bittensor","False","20250417234500-1079","20250417234500","insidebitcoins.com","https://insidebitcoins.com/sponsored/top-cryptocurrencies-to-invest-in-now-april-17-bittensor-kaia-optimism","PAGE_TITLE","True"
"TAO","Bittensor","False","20250418041500-983","20250418041500","insidebitcoins.com","https://insidebitcoins.com/sponsored/bittensor-price-prediction-tao-surges-11-but-experts-say-this-8m-ai-pepe-hybrid-could-soar-20x","PAGE_TITLE","True"
"TAO","Bittensor","False","20250418114500-1105","20250418114500","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/top-3-gainers-bittensor-render-aioz-network-why-ai-tokens-are-stealing-the-spotlight-in-a-slow-altcoin-season-202504180712","PAGE_TITLE","True"
"TAO","Bittensor","False","20250418140000-974","20250418140000","coinspeaker.com","https://www.coinspeaker.com/bittensor-tao-soars-10-amid-grave-scam-allegations-analyst-sees-1330/","PAGE_TITLE","True"
"TAO","Bittensor","False","20250418191500-904","20250418191500","invezz.com","https://invezz.com/news/2025/04/18/crypto-price-prediction-sui-bittensor-cartelfi/","PAGE_TITLE","True"
"TAO","Bittensor","False","20250421084500-874","20250421084500","invezz.com","https://invezz.com/news/2025/04/21/enjin-loom-bittensor-boba-network-aurora-surges-as-bitcoin-price-hits-87k/","PAGE_TITLE","True"
"TAO","Bittensor","False","20250421091500-557","20250421091500","insidebitcoins.com","https://insidebitcoins.com/sponsored/is-it-too-late-to-buy-tao-bittensor-price-surges-11-and-this-might-be-the-next-crypto-to-explode","PAGE_TITLE","True"
"TIA","Celestia","False","20250402154500-2188","20250402154500","biztoc.com","https://biztoc.com/x/4c39d7ba5b9654b7","PAGE_TITLE","True"
"TIA","Celestia","False","20250403161500-1478","20250403161500","wkrb13.com","https://www.wkrb13.com/2025/04/03/celestia-tia-reaches-self-reported-market-capitalization-of-380-71-million.html","PAGE_TITLE","True"
"TIA","Celestia","False","20250407161500-801","20250407161500","dailypolitical.com","https://www.dailypolitical.com/2025/04/07/celestia-reaches-24-hour-volume-of-174-28-million-tia.html","PAGE_TITLE","True"
"TIA","Celestia","False","20250411154500-1175","20250411154500","theenterpriseleader.com","https://theenterpriseleader.com/2025/04/11/celestia-24-hour-volume-reaches-68-28-million-tia.html","PAGE_TITLE","True"
"TIA","Celestia","False","20250414191500-1329","20250414191500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/14/celestia-launches-mamo-1-public-testnet-enhancing-data-throughput/","PAGE_TITLE","True"
"TIA","Celestia","False","20250415150000-1531","20250415150000","insidebitcoins.com","https://insidebitcoins.com/sponsored/best-crypto-to-buy-right-now-april-15-celestia-toncoin-mantle","PAGE_TITLE","True"
"TIA","Celestia","False","20250416033000-745","20250416033000","coindesk.com","https://www.coindesk.com/tech/2025/04/15/noble-s-new-applayer-lets-developers-build-stablecoin-tools-on-celestia","PAGE_TITLE","True"
"TIA","Celestia","False","20250416034500-762","20250416034500","biztoc.com","https://biztoc.com/x/6f76c38bdb14350d","PAGE_TITLE","True"
"TIA","Celestia","False","20250417174500-458","20250417174500","coindesk.com","https://www.coindesk.com/tech/2025/04/16/ethena-securitize-target-q2-mainnet-launch-for-rwa-focused-blockchain-tap-arbitrum-celestia","PAGE_TITLE","True"
"TIA","Celestia","False","20250422131500-902","20250422131500","insidebitcoins.com","https://insidebitcoins.com/sponsored/top-crypto-gainers-today-apr-22-kaspa-raydium-celestia-kaia","PAGE_TITLE","True"
"TIA","Celestia","False","20250423110000-1554","20250423110000","theedinburghreporter.co.uk","https://theedinburghreporter.co.uk/2025/04/new-luxury-indian-restaurant-celestia-opens-tonight-in-edinburghs-eyre-place/","PAGE_TITLE","True"
"TIA","Celestia","False","20250428204500-770","20250428204500","insidebitcoins.com","https://insidebitcoins.com/sponsored/6-best-altcoins-to-invest-in-today-april-28-celestia-xdc-network-flare-dash","PAGE_TITLE","True"
"TON","Toncoin","False","20250401074500-330","20250401074500","biztoc.com","https://biztoc.com/x/49fffaefb14fd77e","PAGE_TITLE","True"
"TON","Toncoin","False","20250401094500-1137","20250401094500","insidebitcoins.com","https://insidebitcoins.com/sponsored/toncoin-price-prediction-for-today-april-1-ton-technical-analysis","PAGE_TITLE","True"
"TON","Toncoin","False","20250403210000-461","20250403210000","coindesk.com","https://www.coindesk.com/markets/2025/04/03/ton-s-dramatic-volatility-signals-market-uncertainty","PAGE_TITLE","True"
"TON","Toncoin","False","20250404174500-389","20250404174500","newsbtc.com","https://www.newsbtc.com/toncoin-ton/toncoin-12-correction/","PAGE_TITLE","True"
"TON","Toncoin","False","20250407144500-1597","20250407144500","insidebitcoins.com","https://insidebitcoins.com/sponsored/top-cryptocurrencies-to-buy-now-april-7-kava-worldcoin-toncoin","PAGE_TITLE","True"
"TON","Toncoin","False","20250411000000-560","20250411000000","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/10/grayscale-eyes-toncoin-tron-and-vechain-in-new-asset-consideration-list/","PAGE_TITLE","True"
"TON","Toncoin","False","20250411001500-117","20250411001500","newsbtc.com","https://www.newsbtc.com/toncoin-ton/toncoin-eyes-notable-uptrend/","PAGE_TITLE","True"
"TON","Toncoin","False","20250415084500-73","20250415084500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/15/toncoin-price-could-hit-3-25-soon-if-this-key-resistance-breaks/","PAGE_TITLE","True"
"TON","Toncoin","False","20250415150000-1531","20250415150000","insidebitcoins.com","https://insidebitcoins.com/sponsored/best-crypto-to-buy-right-now-april-15-celestia-toncoin-mantle","PAGE_TITLE","True"
"TON","Toncoin","False","20250421164500-1484","20250421164500","coinspeaker.com","https://www.coinspeaker.com/toncoin-up-4-percent-because-of-major-updates/","PAGE_TITLE","True"
"TON","Toncoin","False","20250423144500-855","20250423144500","invezz.com","https://invezz.com/news/2025/04/23/why-is-toncoin-price-rising-today/","PAGE_TITLE","True"
"TON","Toncoin","False","20250425020000-1059","20250425020000","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/ton-foundation-appoints-new-ceo-after-400m-investment-will-toncoin-price-reach-5-in-2025-202504242325","PAGE_TITLE","True"
"TRX","Tron","True","20250401040000-339","20250401040000","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/tron-price-prediction-tethers-1b-move-triggers-trx-ahead-of-us-congress-stablecoin-bill-review-on-wednesday-202504010307","PAGE_TITLE","False"
"TRX","Tron","True","20250401101500-1209","20250401101500","carmagazine.co.uk","https://www.carmagazine.co.uk/car-reviews/audi/s-etron-gt/","PAGE_TITLE","False"
"TRX","Tron","True","20250401144500-509","20250401144500","cryptobriefing.com","https://cryptobriefing.com/tron-blockchain-leadership-dc-summit/","PAGE_TITLE","True"
"TRX","Tron","True","20250402090000-5","20250402090000","irishtimes.com","https://www.irishtimes.com/motors/review/2025/04/02/corporate-comfort-can-audis-a6-e-tron-outshine-german-rivals/","PAGE_TITLE","False"
"TRX","Tron","True","20250402134500-490","20250402134500","carbuzz.com","https://carbuzz.com/audi-rs-e-tron-gt-quickest-car-cb-tested/","PAGE_TITLE","False"
"TRX","Tron","True","20250402134500-1504","20250402134500","carbuzz.com","https://carbuzz.com/2025-audi-rs-e-tron-gt-first-drive-review/","PAGE_TITLE","False"
"TRX","Tron","True","20250402143000-1033","20250402143000","arstechnica.com","https://arstechnica.com/cars/2025/04/2025-audi-rs-e-tron-gt-more-range-more-power-still-drives-like-an-audi/","PAGE_TITLE","False"
"TRX","Tron","True","20250402150000-463","20250402150000","insideevs.com","https://insideevs.com:443/reviews/755293/2025-audi-rs-etron-first-drive/","PAGE_TITLE","False"
"TRX","Tron","True","20250402150000-2174","20250402150000","motor1.com","https://www.motor1.com:443/reviews/755170/2025-audi-etron-gt-first-drive-review/","PAGE_TITLE","False"
"TRX","Tron","True","20250402154500-161","20250402154500","biztoc.com","https://biztoc.com/x/1f488c53eb2e2ce8","PAGE_TITLE","False"
"TRX","Tron","True","20250402200000-898","20250402200000","robbreport.com","https://robbreport.com/motors/cars/first-drive-review-audi-rs-e-tron-gt-performance-1236443994/","PAGE_TITLE","False"
"TRX","Tron","True","20250403131500-910","20250403131500","tickerreport.com","https://www.tickerreport.com/banking-finance/12901035/wrapped-tron-reaches-24-hour-volume-of-774410-66-wtrx.html","PAGE_TITLE","False"
"UNI","Uniswap","False","20250401210000-154","20250401210000","techstory.in","https://techstory.in/uniswap-dao-to-allocate-50m-in-tokens-to-boost-adoption-it-just-made-sense/","PAGE_TITLE","True"
"UNI","Uniswap","False","20250401224500-549","20250401224500","biztoc.com","https://biztoc.com/x/7df4065b37948172","PAGE_TITLE","True"
"UNI","Uniswap","False","20250402200000-1447","20250402200000","insidebitcoins.com","https://insidebitcoins.com/press-releases/meme-index-lists-on-uniswap-ushering-in-a-new-era-for-meme-coin-investing","PAGE_TITLE","True"
"UNI","Uniswap","False","20250402201500-1187","20250402201500","coinspeaker.com","https://www.coinspeaker.com/new-era-meme-coin-investing-memex-live-on-uniswap/","PAGE_TITLE","True"
"UNI","Uniswap","False","20250403181500-1934","20250403181500","dailypolitical.com","https://www.dailypolitical.com/2025/04/03/uniswap-price-tops-5-70-uni.html","PAGE_TITLE","True"
"UNI","Uniswap","False","20250403183000-1359","20250403183000","cyprus-mail.com","https://cyprus-mail.com/2025/04/03/uniswap-unis-113m-governance-plan-stirs-debate-as-ruvi-ai-ruvi-sells-2-5-million-tokens-in-presale","PAGE_TITLE","True"
"UNI","Uniswap","False","20250407174500-1260","20250407174500","theenterpriseleader.com","https://theenterpriseleader.com/2025/04/07/uniswap-hits-1-day-volume-of-280-82-million-uni.html","PAGE_TITLE","True"
"UNI","Uniswap","False","20250408103000-925","20250408103000","biztoc.com","https://biztoc.com/x/47662e48ec087449","PAGE_TITLE","True"
"UNI","Uniswap","False","20250408174500-1705","20250408174500","coinspeaker.com","https://www.coinspeaker.com/coinbase-uniswap-participate-in-sec-crypto-roundtable/","PAGE_TITLE","True"
"UNI","Uniswap","False","20250418164500-116","20250418164500","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/18/uniswap-price-prediction-as-unichain-growth-gains-momentum/","PAGE_TITLE","True"
"UNI","Uniswap","False","20250418213000-914","20250418213000","banklesstimes.com","https://www.banklesstimes.com/articles/2025/04/18/arbitrum-hits-300b-trading-volume-on-uniswap-leading-layer-2-networks/","PAGE_TITLE","True"
"UNI","Uniswap","False","20250421183000-502","20250421183000","insidebitcoins.com","https://insidebitcoins.com/sponsored/leading-defi-tokens-by-market-activity-today-uniswap-pendle-lido-dao-deepbook-protocol","PAGE_TITLE","True"
"USDC","USD Coin","False","20250407114500-1267","20250407114500","themarketsdaily.com","https://www.themarketsdaily.com/2025/04/07/usd-coin-usdc-reaches-market-capitalization-of-60-38-billion.html","PAGE_TITLE","True"
"USDC","USD Coin","False","20250411113000-1450","20250411113000","wkrb13.com","https://www.wkrb13.com/2025/04/11/usd-coin-usdc-one-day-trading-volume-tops-13-34-billion.html","PAGE_TITLE","True"
"USDC","USD Coin","False","20250425174500-535","20250425174500","newsbtc.com","https://www.newsbtc.com/press-releases/use-paladinmining-cloud-mining-platform-to-immediately-achieve-sub-minute-real-time-usd-coin-account-arrival-and-get-7000-per-day/","PAGE_TITLE","True"
"USDC","USD Coin","False","20250521123000-1371","20250521123000","themarketsdaily.com","https://www.themarketsdaily.com/2025/05/21/usd-coin-usdc-market-cap-reaches-60-52-billion.html","PAGE_TITLE","True"
"USDC","USD Coin","False","20250529121500-1223","20250529121500","dailypolitical.com","https://www.dailypolitical.com/2025/05/29/usd-coin-usdc-price-up-0-over-last-7-days.html","PAGE_TITLE","True"
"USDC","USD Coin","False","20250602123000-612","20250602123000","dailypolitical.com","https://www.dailypolitical.com/2025/06/02/usd-coin-usdc-hits-1-day-trading-volume-of-7-85-billion.html","PAGE_TITLE","True"
"USDT","Tether","True","20250401040000-339","20250401040000","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/tron-price-prediction-tethers-1b-move-triggers-trx-ahead-of-us-congress-stablecoin-bill-review-on-wednesday-202504010307","PAGE_TITLE","False"
"USDT","Tether","True","20250401084500-653","20250401084500","fxstreet.com","https://www.fxstreet.com/cryptocurrencies/news/tether-adds-to-bitcoin-reserves-with-over-735-million-withdrawals-from-the-bitfinex-hot-wallet-202504010736","PAGE_TITLE","True"
"USDT","Tether","True","20250401110000-188","20250401110000","biztoc.com","https://biztoc.com/x/a9bf58a342252213","PAGE_TITLE","True"
"USDT","Tether","True","20250401130000-92","20250401130000","biztoc.com","https://biztoc.com/x/7780c744b1fe3af5","PAGE_TITLE","True"
"USDT","Tether","True","20250401130000-1079","20250401130000","biztoc.com","https://biztoc.com/x/052ce48a6fc7940a","PAGE_TITLE","True"
"USDT","Tether","True","20250401151500-71","20250401151500","coinspeaker.com","https://www.coinspeaker.com/tether-buys-8888-bitcoin/","PAGE_TITLE","True"
"USDT","Tether","True","20250401160000-1031","20250401160000","biztoc.com","https://biztoc.com/x/0a5af5bb405b7012","PAGE_TITLE","False"
"USDT","Tether","True","20250401193000-2018","20250401193000","aol.com","https://www.aol.com/finance/tether-ceo-says-144-billion-143830241.html","PAGE_TITLE","False"
"USDT","Tether","True","20250402230000-1207","20250402230000","yahoo.com","https://finance.yahoo.com/news/tether-ceo-says-144-billion-143830984.html","PAGE_TITLE","False"
"USDT","Tether","True","20250403161500-1049","20250403161500","themarketsdaily.com","https://www.themarketsdaily.com/2025/04/03/tether-gold-xaut-trading-2-2-higher-over-last-week.html","PAGE_TITLE","False"
"USDT","Tether","True","20250403194500-787","20250403194500","coinspeaker.com","https://www.coinspeaker.com/will-blockchain-kill-physical-gold-tether-gold-surges-trump-tariffs/","PAGE_TITLE","True"
"USDT","Tether","True","20250405204500-622","20250405204500","biztoc.com","https://biztoc.com/x/bb9ed5cc3c05bd2b","PAGE_TITLE","False"
"XETC","Ethereum Classic","False","20250401150000-153","20250401150000","dailypolitical.com","https://www.dailypolitical.com/2025/04/01/grayscale-ethereum-classic-trust-etc-otcmktsetcg-short-interest-update.html","PAGE_TITLE","True"
"XETC","Ethereum Classic","False","20250401150000-913","20250401150000","tickerreport.com","https://www.tickerreport.com/banking-finance/12898354/grayscale-ethereum-classic-trust-etc-otcmktsetcg-short-interest-update.html","PAGE_TITLE","True"
"XETC","Ethereum Classic","False","20250401190000-1430","20250401190000","modernreaders.com","https://www.modernreaders.com/news/2025/04/01/promising-cryptocurrency-stocks-to-research-april-1st.html","ALLNAMES","True"
"XETC","Ethereum Classic","False","20250401191500-1412","20250401191500","themarketsdaily.com","https://www.themarketsdaily.com/2025/04/01/promising-cryptocurrency-stocks-to-research-april-1st.html","ALLNAMES","True"
"XETC","Ethereum Classic","False","20250402200000-1580","20250402200000","insidebitcoins.com","https://insidebitcoins.com/crypto/best-altcoins-to-buy","ALLNAMES","True"
"XETC","Ethereum Classic","False","20250403093000-568","20250403093000","modernreaders.com","https://www.modernreaders.com/news/2025/04/03/top-cryptocurrency-stocks-to-watch-today-march-31st.html","ALLNAMES","True"
"XETC","Ethereum Classic","False","20250403093000-815","20250403093000","themarketsdaily.com","https://www.themarketsdaily.com/2025/04/03/top-cryptocurrency-stocks-to-watch-today-march-31st.html","ALLNAMES","True"
"XETC","Ethereum Classic","False","20250403180000-1498","20250403180000","newsbtc.com","https://www.newsbtc.com/press-releases/the-impact-of-rising-inflation-on-cryptocurrency-mining-6-free-cloud-mining-solutions-for-2025/","ALLNAMES","True"
"XETC","Ethereum Classic","False","20250404220000-939","20250404220000","dailypolitical.com","https://www.dailypolitical.com/2025/04/04/hive-digital-technologies-cvehive-sets-new-52-week-low-heres-why.html","ALLNAMES","True"
"XETC","Ethereum Classic","False","20250404220000-1104","20250404220000","tickerreport.com","https://www.tickerreport.com/banking-finance/12903004/hive-digital-technologies-cvehive-hits-new-1-year-low-should-you-sell.html","ALLNAMES","True"
"XETC","Ethereum Classic","False","20250409201500-1418","20250409201500","tickerreport.com","https://www.tickerreport.com/banking-finance/12908674/cryptocurrency-stocks-to-research-april-9th.html","ALLNAMES","True"
